Chromosome	Genomic_position1	Genomic_position2	G1	Early_S	Late_S_G2	M_stage
chr11	25500000	16000000	-0.00011424162948969752	4.211999184917658e-05	-0.0001122880625189282	0.00018440965650370344
chr11	25500000	17000000	-1.164588684332557e-06	4.527487544692122e-06	-8.697985977050849e-05	8.361692780454178e-05
chr11	25500000	17500000	-8.277095475932583e-05	4.654969598050229e-05	-0.00012773069174727426	0.00016395188467868138
chr11	25500000	18000000	-6.258762623474467e-05	5.923527860431932e-05	-0.00012500303055276162	0.0001283553647226654
chr11	25500000	19000000	-0.00017134812460426475	5.9944019449176265e-05	-0.00010511488217161969	0.00021651892238878646
chr11	25500000	19500000	-0.00013872308627469466	5.8077755966223776e-05	-0.00010469858862052205	0.00018534393166191876
chr11	26000000	14000000	-0.000129048599046655	5.102066043036757e-05	-2.5211703541572205e-05	0.00010323963360860943
chr11	26000000	16500000	-0.00011783292429754511	3.826915817626286e-05	-2.900001400121255e-05	0.00010856379085453228
chr11	26000000	17500000	-5.561759498959873e-05	9.429935380467213e-06	-0.00011799220956163481	0.0001641798677155748
chr11	26000000	18500000	-0.0001580019568791613	4.267897766112583e-05	-8.686350993230008e-05	0.00020218646968714893
chr11	26000000	19000000	-9.28419569390826e-05	3.1959452826413326e-05	-2.932309866992e-05	9.020558209158481e-05
chr11	26500000	15500000	-0.00016510340064996855	7.68040913499135e-05	-3.0160090818753816e-05	0.00011845935150631704
chr11	26500000	19000000	-0.00010323920505470597	5.244515414233319e-05	-6.728267435391899e-05	0.00011807672126451507
chr11	26500000	20500000	-8.77983111422509e-05	7.850781839806587e-05	-8.427983957517426e-05	9.357033777632751e-05
chr11	27000000	17000000	-0.0002577840772573836	4.70104263513349e-05	-8.170269138645381e-05	0.00029247655475046487
chr11	27000000	18000000	-0.0001633057329854637	2.8772577934432774e-06	-7.546517590526492e-05	0.00023589363918290472
chr11	27500000	17000000	-7.016768850007793e-05	2.4289019347634166e-05	-3.456234531995506e-05	8.044101809900894e-05
chr9	22000000	22500000	-8.903597044991329e-05	-0.0003941852861316875	5.951365019427612e-05	0.00042370780138298867
chr9	22500000	22000000	-0.0002782233990728855	-0.00020704884082078934	8.649079245515167e-06	0.0004766234167618677
chr9	24500000	24000000	-6.866417825222016e-05	-0.00017484778654761613	2.0592720829881728e-05	0.00022291890636552125
chr9	26500000	21000000	-2.2471695046988316e-05	-0.00011679428571369499	5.707925060960406e-05	8.218670545829809e-05
chr11	14000000	14500000	-5.6254543596878645e-05	-9.740543900988996e-05	4.8162306666199586e-05	0.00010549763310336857
chr11	23000000	23500000	-0.00025687021552585066	-0.00026300128738512287	2.6811430871021003e-05	0.0004930599243380129
chr11	24500000	19500000	-1.455198071198538e-05	-0.00021126050560269505	5.117230102769099e-05	0.00017464020056650041
chr11	14500000	14000000	-0.00015513306207139976	-2.4518823374819475e-05	-6.449019929277711e-06	0.00018610097886266884
chr11	22000000	14000000	-4.266883297532331e-05	-2.8495757487689843e-05	-1.589140847499948e-05	8.705601649126038e-05
chr11	25000000	20000000	-2.5754464877536522e-05	-3.3295971206825925e-05	-5.2812528156209734e-05	0.00011186297306267078
chr11	25500000	18500000	-0.00010450458048580913	-5.874096168554388e-05	-8.719814650248736e-05	0.00025044361245818436
chr11	26000000	18000000	-9.365482692373917e-05	-2.1809362078784033e-05	-0.00012467675114749	0.00024014090304262935
chr11	26500000	17500000	-5.6880219017330094e-05	-3.3112053642980753e-06	-2.9081701450195395e-05	8.927313157300887e-05
chr11	26500000	18000000	-6.952800031285733e-05	-1.2973891716683284e-05	-5.153048041393049e-05	0.00013403237535385414
chr11	26500000	18500000	-8.595234976382926e-05	-2.174732944695279e-05	-7.956394692882895e-05	0.00018726362322922795
chr9	18500000	25500000	2.7397555095376445e-05	1.8335151253268122e-06	3.687906246341299e-06	-3.291895991424099e-05
chr9	23500000	18500000	1.3572625175584107e-05	9.052609675563872e-06	1.0874848976527574e-05	-3.350006973050768e-05
chr11	15500000	25500000	1.0638499952619896e-05	1.1440135585871758e-05	6.046587441232987e-06	-2.8125226162956096e-05
chr11	17000000	21000000	4.302616434870288e-05	3.2107218885357723e-06	1.4722169271408348e-05	-6.095904595895263e-05
chr11	18000000	23000000	1.966932904906571e-06	3.622520418531394e-05	3.266065605203039e-05	-7.085277466103434e-05
chr11	18500000	14500000	6.103594969317783e-05	1.674940413067816e-05	9.966059951693752e-06	-8.775138694545603e-05
chr11	20000000	23000000	9.763182606548072e-06	2.970182686112821e-05	4.024096997454762e-05	-7.970599399413914e-05
chr11	20500000	23500000	2.1699244825867936e-05	2.5701394770294427e-05	2.5007475414895453e-05	-7.240813711177907e-05
chr11	21000000	17000000	4.816121436306276e-05	4.597425913743791e-06	5.588863859884441e-06	-5.834751864313148e-05
chr11	21000000	25000000	2.301181812072173e-05	2.6243885258736555e-05	1.0357735300203786e-05	-5.961344577372074e-05
chr11	22500000	20000000	7.486537215299905e-05	1.462949367123656e-05	6.22262952674646e-05	-0.00015172114945016801
chr9	13000000	21500000	2.8528773691505192e-05	1.2627306568901986e-05	-9.165484552795534e-05	5.049877654528245e-05
chr9	13500000	21000000	7.457206229446455e-05	1.7252005636692048e-05	-0.0001533386408482329	6.151459092507139e-05
chr9	13500000	23000000	1.5200575944618322e-05	1.0963736713165418e-06	-1.7184035084483184e-05	8.870859801390907e-07
chr9	14000000	21000000	2.9136681405361742e-05	4.9451816448709e-05	-0.00011460630921646952	3.601785956561798e-05
chr9	14500000	21500000	3.011532317032106e-06	5.015079841541592e-06	-3.524075837049168e-05	2.721415785345016e-05
chr9	18000000	25500000	1.3809885604132433e-05	1.0269571248500142e-05	-2.7200491877010792e-05	3.1210347060550704e-06
chr9	18500000	24500000	3.361576164024882e-05	8.343296394741629e-06	-6.253373283655605e-05	2.057466335827485e-05
chr9	19500000	25000000	1.2081132354069268e-05	3.9131879566411955e-05	-5.663262854795903e-05	5.419611352408538e-06
chr9	21000000	27000000	8.312177669722587e-06	3.633976302808151e-06	-3.918764759873739e-05	2.7241496809438104e-05
chr9	21500000	26500000	4.798383247361926e-06	1.645410220589838e-05	-3.0400681498576888e-05	9.148198114417027e-06
chr9	24500000	27000000	2.555835453676991e-05	6.464421312557534e-06	-3.651443039416335e-05	4.491685697871617e-06
chr9	26500000	15000000	7.157161217463681e-07	6.749185217813646e-07	-4.060877634870508e-06	2.670243674174344e-06
chr9	26500000	25000000	1.403715941705741e-05	5.9669888287317004e-06	-2.013336052186787e-05	1.291931766900234e-07
chr11	14500000	21000000	6.161016995065438e-06	1.0681195999495684e-05	-2.6560963397059824e-05	9.718740875541698e-06
chr11	14500000	22000000	1.357360124529805e-05	2.86796885120566e-06	-4.1795395372901115e-05	2.5353847195219715e-05
chr11	15500000	24500000	1.2697885995294201e-05	1.036319663398899e-05	-2.6936539870803245e-05	3.875460060953629e-06
chr11	16000000	23000000	2.5046671362360938e-05	1.9205600619898177e-05	-4.9696753558237104e-05	5.444493854156462e-06
chr11	16000000	24000000	6.994909153945628e-06	1.7283917259192095e-06	-1.5408835020025434e-05	6.685528262551088e-06
chr11	16500000	23500000	1.267659736186033e-05	4.0074795106193053e-05	-5.863164915353991e-05	5.880249045731034e-06
chr11	17500000	23500000	5.334286151992274e-06	2.8034132992615923e-05	-7.61472216254333e-05	4.277880543668289e-05
chr11	21500000	14000000	2.1162213306524792e-05	2.488887130311923e-05	-4.853086575167254e-05	2.479764589224942e-06
chr11	21500000	15000000	6.608368494198658e-05	1.2731129572784994e-05	-0.00011148247722303495	3.266762090561315e-05
chr11	23000000	14500000	2.8621995807043276e-05	1.1078373790951446e-05	-7.807849178789183e-05	3.83781431523289e-05
chr11	23500000	15000000	7.447874559147749e-05	2.9117144003976135e-05	-0.00017342209321213886	6.982618360780179e-05
chr11	24000000	16500000	5.204011031310074e-05	4.818899105885066e-06	-8.720065384295594e-05	3.034162800759077e-05
chr9	13000000	27000000	7.629298289657527e-06	2.1293726604199038e-08	-5.882693221792578e-06	-1.7679000876569262e-06
chr9	15000000	21000000	2.7656085876515135e-05	1.612854248378426e-05	-3.527388398651965e-05	-8.51073700687266e-06
chr9	17500000	25000000	6.73918257234618e-06	4.6523636683559745e-06	-9.363937806483591e-06	-2.0276075701985975e-06
chr9	18000000	25000000	1.0945436952169984e-05	1.1722311319317668e-05	-2.255594517919235e-06	-2.0412154981386266e-05
chr9	19000000	24500000	5.950060512986966e-05	3.851362780551426e-05	-7.602953046443872e-05	-2.1984673730912617e-05
chr9	19500000	23000000	5.6280427088495344e-05	6.03258675255347e-05	-2.435865444567753e-05	-9.224766990882927e-05
chr9	21000000	27500000	2.4625148216728122e-05	2.1311250748112798e-05	-3.0128328307910125e-05	-1.580805292178411e-05
chr9	21500000	27000000	3.8455727553809994e-05	1.3661612683790736e-05	-3.37014768319932e-05	-1.84158782758459e-05
chr9	24000000	15500000	1.6781019894551718e-06	5.364211392588913e-06	-5.718909596907906e-06	-1.3234086509328335e-06
chr9	24000000	27500000	1.7267120711039752e-05	1.884422090370208e-07	-8.936603808251676e-06	-8.518977483618074e-06
chr9	25000000	16000000	2.1881959401071072e-05	8.811042789602652e-06	-8.987251203507184e-06	-2.1705766266677527e-05
chr9	26000000	27500000	4.080182989127934e-05	5.971393984509632e-05	-5.1710106163227465e-05	-4.880567721556872e-05
chr9	26500000	14500000	4.335150060796878e-06	2.4868591026461216e-07	-1.336729674505932e-06	-3.2471057441085806e-06
chr9	26500000	22500000	2.6776673621498047e-06	6.429555287468247e-05	-1.8213950534118338e-05	-4.875927370449062e-05
chr9	26500000	27500000	2.607734568300657e-05	2.1829666366102174e-05	-2.3744053260088548e-05	-2.416296374576632e-05
chr9	27500000	24500000	2.9369167077675228e-05	2.1033854136476293e-05	-3.023626484264241e-05	-2.0166758440609554e-05
chr9	27500000	25500000	2.139480727691989e-05	7.853470178815769e-05	-4.296751067158766e-05	-5.696199295925908e-05
chr11	13000000	26500000	4.798805724703925e-06	9.28639883568394e-07	-9.966663583327317e-09	-5.717481928968482e-06
chr11	14000000	19500000	1.4355645839714271e-05	5.41685380085255e-05	-3.453299318607605e-05	-3.3991209602390884e-05
chr11	15500000	21500000	5.210021193988723e-05	1.255683455383405e-05	-3.840117788058706e-05	-2.6255855118506588e-05
chr11	15500000	22000000	2.4088398276944645e-05	2.6449126016814263e-05	-1.1230586096644402e-07	-5.0425218978489285e-05
chr11	16000000	22000000	4.974824194050598e-05	1.9978177715529454e-05	-1.023764707497321e-06	-6.870267334306846e-05
chr11	16500000	22000000	5.121470530866645e-05	4.441085911821574e-06	-2.486831435817294e-05	-3.0787480682192836e-05
chr11	16500000	24500000	5.761292652550765e-06	1.5996943329810164e-05	-1.4482951866057191e-05	-7.275288271557656e-06
chr11	17000000	22500000	6.200164134497754e-05	6.977866287343204e-05	-7.028262480162084e-05	-6.14976142969681e-05
chr11	17000000	25000000	2.294444342396673e-05	8.01920994035754e-06	-7.546779306721873e-06	-2.341688104934292e-05
chr11	17500000	24500000	4.7916694165905936e-05	2.03701521968469e-05	-3.828948759974082e-05	-2.9997336605447343e-05
chr11	18500000	15500000	4.677840706790448e-05	7.772144163027405e-05	-1.8428255862090738e-05	-0.000106071587651968
chr11	21000000	13500000	1.1938813440792728e-05	6.957765326660592e-05	-6.153315353003563e-05	-1.9983304287052307e-05
chr11	21000000	15000000	4.854337003052933e-05	3.5909743019146844e-07	-3.209567439625971e-05	-1.6806787425593938e-05
chr11	21000000	25500000	2.8993728938075948e-05	5.157524356036447e-05	-8.634769960735866e-06	-7.19341926924244e-05
chr11	22000000	15500000	7.94524181401357e-05	2.2845183411845938e-05	-4.330627834860934e-05	-5.899130228499416e-05
chr11	23000000	15000000	3.829080305877142e-05	7.572531649202574e-05	-0.00010973649550578557	-4.279637505533174e-06
chr11	23500000	17000000	7.117004952306161e-05	1.8360289686825126e-05	-7.307264822884463e-05	-1.6457692618132568e-05
chr11	26500000	21000000	3.2539591848035344e-05	2.4835574731696396e-05	-5.1703411008929835e-05	-5.6717588449828325e-06
chr9	13500000	23500000	1.6724131455703172e-06	-1.5885632319623254e-05	1.1109149477306346e-05	3.1040655812830666e-06
chr9	15000000	26500000	1.4707057516716304e-06	-2.762497808816988e-06	8.589949516135675e-07	4.327967474182515e-07
chr9	16000000	17500000	6.247334240470082e-05	-0.00011450507990957703	3.141922570648603e-05	2.061258510366315e-05
chr9	16000000	25000000	3.185458144798759e-05	-8.112191353575327e-05	2.9058973677820176e-05	2.020832271227846e-05
chr9	16500000	22500000	1.8679036293178798e-05	-9.87587816780433e-05	1.4729397662449627e-06	7.860679977511609e-05
chr9	16500000	23000000	7.082207139319507e-05	-0.00010720923091867007	3.186017529515084e-05	4.526929114945233e-06
chr9	17000000	24000000	1.977872379939072e-05	-4.200742332614027e-05	1.1204654401808512e-05	1.1024046398233622e-05
chr9	17500000	24500000	4.579539672704414e-05	-7.160924869822338e-05	1.962481710506836e-05	6.189042414916912e-06
chr9	20000000	26500000	3.4660093660932035e-06	-3.264271217631176e-05	1.1220824671909212e-05	1.7955905059352516e-05
chr9	20500000	26000000	4.89472906338051e-05	-7.121772159734974e-05	1.6580824649281567e-05	5.689609952241881e-06
chr9	22500000	13500000	1.1390873942218604e-05	-1.58457515453847e-05	4.159217496635392e-06	2.956644948426401e-07
chr9	23000000	27500000	2.985978107972187e-06	-1.908448439280619e-05	1.5606063789164183e-05	4.92441716914982e-07
chr9	24000000	16500000	4.902889122604392e-06	-2.1861314803572895e-05	8.088892718660645e-06	8.869544672052143e-06
chr9	24000000	17000000	4.996994903194718e-05	-6.172932116896846e-05	1.0449389264977071e-05	1.3099848274578108e-06
chr9	24500000	17500000	4.7235061356332156e-05	-7.53536540287314e-05	1.94641081179725e-05	8.65446709212847e-06
chr9	25000000	26500000	6.701040001644287e-05	-8.652436299598776e-05	1.1424232070567086e-05	8.08972599770641e-06
chr9	27500000	23000000	1.3464796757034491e-05	-2.153251410845769e-05	7.313824153243331e-06	7.538907738080525e-07
chr11	13000000	27000000	2.0601956123300625e-07	-8.195415887257695e-07	9.057968597403487e-08	5.229424374419978e-07
chr11	15000000	20000000	6.934166456176171e-05	-9.817687823669985e-05	1.789600537449587e-05	1.093921155188582e-05
chr11	16000000	26000000	2.380696366799384e-06	-5.649755809145063e-06	2.9805236181346118e-06	2.8853623916802463e-07
chr11	17000000	26000000	1.808977576729376e-05	-2.5188006111420692e-05	4.039994200866203e-06	3.0582384397348506e-06
chr11	17500000	24000000	2.9320174508029596e-05	-3.402160255063791e-05	2.6269993213645647e-06	2.0744103494507725e-06
chr11	18000000	24000000	5.59333166165743e-05	-6.791226587665733e-05	6.0030071836081335e-06	5.975940621283371e-06
chr11	19500000	24500000	5.028756422689185e-05	-0.00010304489405825734	2.1965922041999874e-05	3.0791445715294687e-05
chr11	20000000	24000000	1.64537486853078e-05	-8.755410017329268e-05	4.951198716298677e-05	2.1588366121250146e-05
chr11	22500000	27000000	1.9932916529796786e-06	-9.083277400350198e-05	3.821426130343752e-05	5.062521495347028e-05
chr11	22500000	27500000	2.1119555867699092e-06	-3.820142010226846e-05	1.8586091482575284e-05	1.750338833517162e-05
chr11	23000000	26500000	3.319958341307938e-06	-8.41675340780057e-05	6.725900348101277e-05	1.3588598540081875e-05
chr11	23000000	27000000	1.0513747292861808e-05	-5.6701146968407555e-05	1.657337234064471e-05	2.9614024697366403e-05
chr11	23500000	26500000	5.0389027455821635e-05	-0.00016281007483485155	7.85607029683888e-05	3.3860361872939394e-05
chr11	24000000	25500000	6.285749350354308e-06	-2.3871779148976202e-05	1.212361330544809e-05	5.4623976211587434e-06
chr11	26000000	25000000	5.8303137848270126e-05	-8.776891263551079e-05	1.518305580248125e-05	1.4282693427958293e-05
chr9	13000000	17000000	4.861584420723375e-06	-3.6362015032409543e-05	3.287850777269341e-05	-1.3780943845631555e-06
chr9	13000000	20000000	5.5442236498493005e-05	-2.2332568187266587e-05	2.384161234658677e-05	-5.695129077594174e-05
chr9	13000000	26000000	4.060855962961795e-06	-2.522896033951838e-06	9.477564276494377e-07	-2.485727092960133e-06
chr9	14000000	26000000	1.669153461989481e-05	-1.2850563962274464e-05	6.932903829692805e-07	-4.53426397371004e-06
chr9	14500000	26500000	1.7888251568365378e-05	-1.6525012324564158e-05	5.250089543551439e-06	-6.613325672333303e-06
chr9	15000000	20000000	4.19179123127833e-06	-9.62870690273121e-06	1.2187370884930715e-05	-6.750441389158368e-06
chr9	15000000	22500000	4.964195554748585e-05	-5.775977097073337e-05	1.028202309498738e-05	-2.16420544347784e-06
chr9	15000000	27000000	1.1301749236736213e-05	-1.3207371057433193e-05	1.9623642174337873e-06	-5.6744393361896075e-08
chr9	15500000	27500000	1.0333795626138453e-05	-1.0345919372412027e-05	5.635741490550572e-06	-5.623620290862164e-06
chr9	16500000	23500000	2.352428878111823e-05	-2.436649301671423e-05	1.1413745232857763e-05	-1.057152112480253e-05
chr9	18500000	23500000	5.6900166987361446e-05	-4.6585317795688753e-05	5.038616873207502e-05	-6.070101135264849e-05
